ts_r,acc_x_r,acc_y_r,acc_z_r,temp_r,gyr_x_r,gyr_y_r,gyr_z_r,mag_x_r,mag_y_r,mag_z_r,kal_status_r,alpha_r,beta_r,ts_n,acc_x_n,acc_y_n,acc_z_n,temp_n,gyr_x_n,gyr_y_n,gyr_z_n,mag_x_n,mag_y_n,mag_z_n,kal_status_n,alpha_n,beta_n,started,calibrated,monitoring,zone,in_bending_orange_zone,in_bending_red_zone,in_overreach_zone,bending_buzzing,overreach_buzzing,walking,vibrating,static_posture,label,label2
71403.0,0.9892578125,-0.083740234375,-0.282470703125,3792.0,-0.30517578125,-0.396728515625,-0.335693359375,-5.0,2.0,45.0,3.0,-17397.0,-14814.0,71408.0,1.003173828125,-0.012939453125,-0.071044921875,3520.0,-1.0986328125,1.77001953125,2.410888671875,-134.0,-3506.0,1480.0,0.0,-705.0,1792.0,True,True,False,0,False,False,False,False,False,False,False,0,kalibratie,kalibratie
71404.0,0.984375,-0.081787109375,-0.279052734375,3888.0,0.518798828125,-0.823974609375,0.152587890625,-5.0,2.0,45.0,3.0,-17397.0,-14814.0,71409.0,0.997314453125,0.0009765625,-0.07861328125,3488.0,-1.03759765625,1.861572265625,2.777099609375,-114.0,-3538.0,1172.0,0.0,-705.0,1792.0,True,True,False,0,False,False,False,False,False,False,False,0,kalibratie,kalibratie
71405.0,0.983154296875,-0.088134765625,-0.278076171875,3872.0,0.48828125,-0.640869140625,0.48828125,3000.0,3149.0,-832.0,3.0,-17397.0,-14814.0,71410.0,1.0009765625,0.00244140625,-0.072265625,3552.0,-1.251220703125,2.288818359375,2.86865234375,-114.0,-3538.0,1172.0,0.0,-705.0,1792.0,True,True,False,0,False,False,False,False,False,False,False,0,kalibratie,kalibratie
71406.0,0.982666015625,-0.08935546875,-0.279541015625,3872.0,0.152587890625,-0.3662109375,0.18310546875,3000.0,3149.0,-832.0,3.0,-17397.0,-14814.0,71411.0,1.001953125,-0.002197265625,-0.074462890625,3520.0,-1.373291015625,2.197265625,2.99072265625,-147.0,-3504.0,1485.0,0.0,-705.0,1792.0,True,True,False,0,False,False,False,False,False,False,False,0,kalibratie,kalibratie
71407.0,0.985595703125,-0.087646484375,-0.278564453125,3936.0,-0.274658203125,-0.701904296875,0.030517578125,2998.0,3127.0,-852.0,3.0,-17397.0,-14814.0,71412.0,1.002197265625,-0.002197265625,-0.075439453125,3552.0,-1.220703125,2.105712890625,3.47900390625,-147.0,-3504.0,1485.0,0.0,-705.0,1792.0,True,True,False,0,False,False,False,False,False,False,False,0,kalibratie,kalibratie
71408.0,0.9814453125,-0.09130859375,-0.281005859375,3968.0,-0.54931640625,-0.640869140625,0.274658203125,2998.0,3127.0,-852.0,3.0,-17397.0,-14814.0,71413.0,1.00048828125,-0.00146484375,-0.0751953125,3488.0,-1.068115234375,1.373291015625,4.08935546875,-156.0,-3514.0,1493.0,0.0,-705.0,1792.0,True,True,False,0,False,False,False,False,False,False,False,0,kalibratie,kalibratie
71409.0,0.9794921875,-0.0849609375,-0.277099609375,3952.0,-0.762939453125,-0.732421875,0.30517578125,3016.0,3102.0,-1014.0,3.0,-17397.0,-14814.0,71414.0,1.000732421875,-0.00732421875,-0.076171875,3600.0,-1.3427734375,1.5869140625,5.096435546875,-156.0,-3514.0,1493.0,0.0,-705.0,1792.0,True,True,False,0,False,False,False,False,False,False,False,0,kalibratie,kalibratie
71410.0,0.988525390625,-0.086669921875,-0.28271484375,3904.0,-0.79345703125,-1.03759765625,0.885009765625,3016.0,3102.0,-1014.0,3.0,-17397.0,-14814.0,71415.0,0.99560546875,-0.0087890625,-0.069580078125,3520.0,-1.129150390625,2.227783203125,5.889892578125,-168.0,-3527.0,1550.0,0.0,-705.0,1792.0,True,True,False,0,False,False,False,False,False,False,False,0,kalibratie,kalibratie
71411.0,0.988525390625,-0.0810546875,-0.2841796875,3936.0,-0.18310546875,-1.220703125,1.3427734375,2997.0,3140.0,-865.0,3.0,-17397.0,-14814.0,71416.0,1.006103515625,-0.009765625,-0.0712890625,3488.0,-0.54931640625,2.44140625,6.2255859375,-168.0,-3527.0,1550.0,0.0,-705.0,1792.0,True,True,False,0,False,False,False,False,False,False,False,0,kalibratie,kalibratie
71412.0,0.984375,-0.08642578125,-0.28125,3872.0,-0.274658203125,-0.79345703125,1.03759765625,2997.0,3140.0,-865.0,3.0,-17397.0,-14814.0,71417.0,0.99853515625,-0.015869140625,-0.071044921875,3440.0,-0.030517578125,2.86865234375,6.439208984375,-177.0,-3557.0,1492.0,0.0,-705.0,1792.0,True,True,False,0,False,False,False,False,False,False,False,0,kalibratie,kalibratie
71413.0,0.98095703125,-0.085693359375,-0.284423828125,3904.0,-0.823974609375,-0.48828125,0.640869140625,3007.0,3135.0,-882.0,3.0,-17397.0,-14814.0,71418.0,1.003173828125,-0.013671875,-0.06640625,3488.0,1.251220703125,2.655029296875,5.7373046875,-177.0,-3557.0,1492.0,0.0,-705.0,1792.0,True,True,False,0,False,False,False,False,False,False,False,0,kalibratie,kalibratie
71414.0,0.98388671875,-0.09326171875,-0.28662109375,3904.0,-0.732421875,0.06103515625,0.213623046875,3007.0,3135.0,-882.0,3.0,-17397.0,-14814.0,71419.0,1.00830078125,-0.031005859375,-0.0615234375,3584.0,1.64794921875,1.40380859375,5.096435546875,-199.0,-3578.0,1515.0,0.0,-705.0,1792.0,True,True,False,0,False,False,False,False,False,False,False,0,kalibratie,kalibratie
71415.0,0.98095703125,-0.08837890625,-0.287841796875,3952.0,-0.18310546875,0.48828125,-0.518798828125,3021.0,3098.0,-1111.0,3.0,-17397.0,-14814.0,71420.0,1.007568359375,-0.031005859375,-0.05419921875,3584.0,2.38037109375,0.67138671875,4.7607421875,-199.0,-3578.0,1515.0,0.0,-705.0,1792.0,True,True,False,0,False,False,False,False,False,False,False,0,kalibratie,kalibratie
71416.0,0.98046875,-0.078125,-0.2958984375,3904.0,0.3662109375,-0.18310546875,-0.67138671875,3021.0,3098.0,-1111.0,3.0,-17397.0,-14814.0,71421.0,1.006591796875,-0.043701171875,-0.063232421875,3520.0,2.44140625,-0.67138671875,4.2724609375,-209.0,-3589.0,1563.0,0.0,-705.0,1792.0,True,True,False,0,False,False,False,False,False,False,False,0,kalibratie,kalibratie
71417.0,0.982421875,-0.086669921875,-0.293701171875,3904.0,1.800537109375,0.54931640625,-0.48828125,3010.0,3121.0,-937.0,3.0,-17397.0,-14814.0,71422.0,1.003662109375,-0.048828125,-0.061767578125,3488.0,1.28173828125,-0.030517578125,4.425048828125,-209.0,-3589.0,1563.0,0.0,-705.0,1792.0,True,True,False,0,False,False,False,False,False,False,False,0,kalibratie,kalibratie
71418.0,0.987060546875,-0.084228515625,-0.291259765625,3936.0,2.685546875,-0.579833984375,-0.3662109375,3010.0,3121.0,-937.0,3.0,-17397.0,-14814.0,71423.0,1.00390625,-0.057861328125,-0.06005859375,3552.0,1.312255859375,-0.091552734375,4.5166015625,-219.0,-3596.0,1522.0,0.0,-705.0,1792.0,True,True,False,0,False,False,False,False,False,False,False,0,kalibratie,kalibratie
71419.0,0.97607421875,-0.095458984375,-0.300048828125,3904.0,4.94384765625,-0.244140625,-0.244140625,3006.0,3133.0,-885.0,3.0,-17397.0,-14814.0,71424.0,0.99853515625,-0.052001953125,-0.05859375,3520.0,0.54931640625,-0.274658203125,3.204345703125,-219.0,-3596.0,1522.0,0.0,-705.0,1792.0,True,True,False,0,False,False,False,False,False,False,False,0,kalibratie,kalibratie
71420.0,0.98095703125,-0.091064453125,-0.28564453125,3936.0,1.89208984375,0.457763671875,0.030517578125,3006.0,3133.0,-885.0,3.0,-17397.0,-14814.0,71425.0,1.0048828125,-0.045654296875,-0.068603515625,3584.0,1.495361328125,-0.06103515625,1.46484375,-230.0,-3593.0,1524.0,0.0,-705.0,1792.0,True,True,False,0,False,False,False,False,False,False,False,0,kalibratie,kalibratie
71421.0,0.983154296875,-0.09619140625,-0.290283203125,3888.0,0.885009765625,1.15966796875,-0.213623046875,3005.0,3156.0,-902.0,3.0,-17397.0,-14814.0,71426.0,1.0009765625,-0.049560546875,-0.067138671875,3520.0,1.89208984375,-0.091552734375,0.0,-230.0,-3593.0,1524.0,0.0,-705.0,1792.0,True,True,False,0,False,False,False,False,False,False,False,0,kalibratie,kalibratie
71422.0,0.98583984375,-0.097412109375,-0.28369140625,3904.0,0.91552734375,1.28173828125,-0.06103515625,3005.0,3156.0,-902.0,3.0,-17397.0,-14814.0,71427.0,1.00439453125,-0.03759765625,-0.068115234375,3536.0,2.5634765625,0.06103515625,-1.068115234375,-236.0,-3591.0,1586.0,0.0,-705.0,1792.0,True,True,False,0,False,False,False,False,False,False,False,0,kalibratie,kalibratie
71423.0,0.982177734375,-0.096923828125,-0.284912109375,3904.0,0.06103515625,0.274658203125,-0.244140625,3004.0,3158.0,-900.0,3.0,-17397.0,-14814.0,71428.0,1.000244140625,-0.040283203125,-0.071533203125,3488.0,3.2958984375,-0.91552734375,-1.251220703125,-236.0,-3591.0,1586.0,0.0,-705.0,1792.0,True,True,False,0,False,False,False,False,False,False,False,0,kalibratie,kalibratie
71424.0,0.98681640625,-0.094970703125,-0.282958984375,3904.0,0.030517578125,0.274658203125,0.244140625,3004.0,3158.0,-900.0,3.0,-17397.0,-14814.0,71429.0,1.00146484375,-0.05126953125,-0.066162109375,3536.0,3.173828125,0.18310546875,-1.373291015625,-224.0,-3577.0,1549.0,0.0,-705.0,1792.0,True,True,False,0,False,False,False,False,False,False,False,0,kalibratie,kalibratie
71425.0,0.981689453125,-0.092041015625,-0.282470703125,3888.0,-0.885009765625,1.03759765625,0.152587890625,3006.0,3159.0,-903.0,3.0,-17397.0,-14814.0,71430.0,0.998779296875,-0.048828125,-0.069091796875,3552.0,1.708984375,0.396728515625,-0.823974609375,-224.0,-3577.0,1549.0,0.0,-705.0,1792.0,True,True,False,0,False,False,False,False,False,False,False,0,kalibratie,kalibratie
71426.0,0.984375,-0.094482421875,-0.285400390625,3872.0,-1.251220703125,0.762939453125,-0.091552734375,3006.0,3159.0,-903.0,3.0,-17397.0,-14814.0,71431.0,0.99951171875,-0.0458984375,-0.069580078125,3552.0,0.18310546875,0.518798828125,-1.007080078125,-219.0,-3550.0,1567.0,0.0,-705.0,1792.0,True,True,False,0,False,False,False,False,False,False,False,0,kalibratie,kalibratie
71427.0,0.984619140625,-0.09033203125,-0.27880859375,3904.0,-1.800537109375,1.617431640625,0.152587890625,3015.0,3150.0,-916.0,3.0,-17397.0,-14814.0,71432.0,0.998291015625,-0.044189453125,-0.06787109375,3536.0,-1.007080078125,0.8544921875,-1.251220703125,-219.0,-3550.0,1567.0,0.0,-705.0,1792.0,True,True,False,0,False,False,False,False,False,False,False,0,kalibratie,kalibratie
71428.0,0.987060546875,-0.08642578125,-0.271240234375,3968.0,-2.44140625,1.220703125,0.579833984375,3015.0,3150.0,-916.0,3.0,-17397.0,-14814.0,71433.0,0.998779296875,-0.03759765625,-0.065673828125,3488.0,-0.762939453125,1.129150390625,-1.15966796875,-194.0,-3554.0,1292.0,0.0,-705.0,1792.0,True,True,False,0,False,False,False,False,False,False,False,0,kalibratie,kalibratie
71429.0,0.986083984375,-0.0888671875,-0.280029296875,3872.0,-2.532958984375,1.251220703125,0.6103515625,3002.0,3163.0,-899.0,3.0,-17397.0,-14814.0,71434.0,0.99560546875,-0.030517578125,-0.0615234375,3552.0,-0.9765625,1.068115234375,-0.946044921875,-194.0,-3554.0,1292.0,0.0,-705.0,1792.0,True,True,False,0,False,False,False,False,False,False,False,0,kalibratie,kalibratie
71430.0,0.98974609375,-0.0888671875,-0.275146484375,3936.0,-2.716064453125,1.28173828125,0.91552734375,3002.0,3163.0,-899.0,3.0,-17397.0,-14814.0,71435.0,1.002197265625,-0.0302734375,-0.063232421875,3536.0,-0.6103515625,1.190185546875,-0.457763671875,-215.0,-3508.0,1610.0,0.0,-705.0,1792.0,True,True,False,0,False,False,False,False,False,False,False,0,kalibratie,kalibratie
71431.0,0.985595703125,-0.091064453125,-0.273193359375,3968.0,-2.197265625,0.457763671875,0.946044921875,3001.0,3154.0,-901.0,3.0,-17397.0,-14814.0,71436.0,0.996826171875,-0.037109375,-0.065673828125,3600.0,-0.1220703125,1.28173828125,-0.67138671875,-215.0,-3508.0,1610.0,0.0,-705.0,1792.0,True,True,False,0,False,False,False,False,False,False,False,0,kalibratie,kalibratie
71432.0,0.987060546875,-0.095703125,-0.27978515625,3936.0,-2.13623046875,0.54931640625,0.42724609375,3001.0,3154.0,-901.0,3.0,-17397.0,-14814.0,71437.0,1.0048828125,-0.040283203125,-0.060302734375,3488.0,-0.6103515625,1.220703125,-0.244140625,-217.0,-3479.0,1629.0,0.0,-705.0,1792.0,True,True,False,0,False,False,False,False,False,False,False,0,kalibratie,kalibratie
71433.0,0.98486328125,-0.09130859375,-0.274169921875,3952.0,-1.708984375,0.457763671875,0.701904296875,3007.0,3138.0,-896.0,3.0,-17397.0,-14814.0,71438.0,1.0009765625,-0.039306640625,-0.0615234375,3488.0,-1.220703125,0.946044921875,0.396728515625,-217.0,-3479.0,1629.0,0.0,-705.0,1792.0,True,True,False,0,False,False,False,False,False,False,False,0,kalibratie,kalibratie
71434.0,0.98681640625,-0.09765625,-0.273193359375,3904.0,-1.312255859375,0.79345703125,0.579833984375,3007.0,3138.0,-896.0,3.0,-17397.0,-14814.0,71439.0,1.00146484375,-0.037109375,-0.0673828125,3584.0,-2.44140625,0.701904296875,0.9765625,-215.0,-3473.0,1628.0,0.0,-705.0,1792.0,True,True,False,0,False,False,False,False,False,False,False,0,kalibratie,kalibratie
71435.0,0.987548828125,-0.099853515625,-0.280029296875,3872.0,-1.46484375,0.42724609375,0.30517578125,3001.0,3130.0,-941.0,3.0,-17397.0,-14814.0,71440.0,1.00146484375,-0.037353515625,-0.059814453125,3648.0,-3.662109375,0.18310546875,1.556396484375,-215.0,-3473.0,1628.0,0.0,-705.0,1792.0,True,True,False,0,False,False,False,False,False,False,False,0,kalibratie,kalibratie
71436.0,0.988525390625,-0.104248046875,-0.27001953125,3952.0,-1.678466796875,0.3662109375,0.3662109375,3001.0,3130.0,-941.0,3.0,-17397.0,-14814.0,71441.0,1.005126953125,-0.03662109375,-0.064697265625,3440.0,-3.35693359375,-0.213623046875,1.861572265625,-218.0,-3464.0,1627.0,0.0,-705.0,1792.0,True,True,False,0,False,False,False,False,False,False,False,0,kalibratie,kalibratie
71437.0,0.985595703125,-0.10107421875,-0.27685546875,3968.0,-1.739501953125,0.274658203125,0.48828125,3001.0,3129.0,-926.0,3.0,-17397.0,-14814.0,71442.0,1.0009765625,-0.037109375,-0.065185546875,3552.0,-3.662109375,-0.42724609375,1.3427734375,-218.0,-3464.0,1627.0,0.0,-705.0,1792.0,True,True,False,0,False,False,False,False,False,False,False,0,kalibratie,kalibratie
71438.0,0.9873046875,-0.108154296875,-0.274658203125,4000.0,-1.8310546875,0.579833984375,0.6103515625,3001.0,3129.0,-926.0,3.0,-17397.0,-14814.0,71443.0,1.005615234375,-0.04248046875,-0.064453125,3488.0,-3.96728515625,-0.91552734375,1.220703125,-227.0,-3468.0,1599.0,0.0,-705.0,1792.0,True,True,False,0,False,False,False,False,False,False,False,0,kalibratie,kalibratie
71439.0,0.988525390625,-0.101318359375,-0.274658203125,3936.0,-3.173828125,0.732421875,0.79345703125,3006.0,3123.0,-920.0,3.0,-17397.0,-14814.0,71444.0,0.999267578125,-0.041748046875,-0.07080078125,3440.0,-4.302978515625,-1.5869140625,1.190185546875,-227.0,-3468.0,1599.0,0.0,-705.0,1792.0,True,True,False,0,False,False,False,False,False,False,False,0,kalibratie,kalibratie
71440.0,0.98828125,-0.095947265625,-0.27099609375,3872.0,-2.288818359375,0.18310546875,1.129150390625,3006.0,3123.0,-920.0,3.0,-17397.0,-14814.0,71445.0,1.005859375,-0.04296875,-0.072509765625,3488.0,-4.547119140625,-1.190185546875,1.739501953125,-228.0,-3490.0,1575.0,0.0,-705.0,1792.0,True,True,False,0,False,False,False,False,False,False,False,0,kalibratie,kalibratie
71441.0,0.984619140625,-0.10205078125,-0.2705078125,3872.0,-1.495361328125,-0.274658203125,0.640869140625,3009.0,3044.0,-1179.0,3.0,-17397.0,-14814.0,71446.0,0.997314453125,-0.0380859375,-0.072265625,3440.0,-4.2724609375,-1.77001953125,0.946044921875,-228.0,-3490.0,1575.0,0.0,-705.0,1792.0,True,True,False,0,False,False,False,False,False,False,False,0,kalibratie,kalibratie
71442.0,0.982666015625,-0.105224609375,-0.27001953125,3904.0,-2.838134765625,-0.1220703125,0.54931640625,3009.0,3044.0,-1179.0,3.0,-17397.0,-14814.0,71447.0,0.99609375,-0.03564453125,-0.07470703125,3488.0,-4.57763671875,-0.335693359375,0.762939453125,-228.0,-3505.0,1596.0,0.0,-705.0,1792.0,True,True,False,0,False,False,False,False,False,False,False,0,kalibratie,kalibratie
71443.0,0.989013671875,-0.09814453125,-0.27001953125,3968.0,-2.3193359375,0.3662109375,0.152587890625,2993.0,3093.0,-931.0,3.0,-17397.0,-14814.0,71448.0,1.00439453125,-0.03857421875,-0.076416015625,3536.0,-3.814697265625,-0.701904296875,0.42724609375,-228.0,-3505.0,1596.0,0.0,-705.0,1792.0,True,True,False,0,False,False,False,False,False,False,False,0,kalibratie,kalibratie
71444.0,0.986328125,-0.101806640625,-0.277587890625,3888.0,-2.105712890625,-0.152587890625,0.030517578125,2993.0,3093.0,-931.0,3.0,-17397.0,-14814.0,71449.0,1.00048828125,-0.03759765625,-0.07421875,3536.0,-3.2958984375,-0.701904296875,0.0,-221.0,-3521.0,1531.0,0.0,-705.0,1792.0,True,True,False,0,False,False,False,False,False,False,False,0,kalibratie,kalibratie
71445.0,0.986328125,-0.0927734375,-0.27099609375,3872.0,-1.708984375,-0.06103515625,-0.579833984375,2997.0,3079.0,-939.0,3.0,-17397.0,-14814.0,71450.0,0.997314453125,-0.0341796875,-0.07177734375,3520.0,-3.021240234375,-0.091552734375,0.396728515625,-221.0,-3521.0,1531.0,0.0,-705.0,1792.0,True,True,False,0,False,False,False,False,False,False,False,0,kalibratie,kalibratie
71446.0,0.98291015625,-0.091796875,-0.2744140625,3888.0,-1.739501953125,0.244140625,-1.0986328125,2997.0,3079.0,-939.0,3.0,-17397.0,-14814.0,71451.0,1.002197265625,-0.03759765625,-0.074951171875,3472.0,-2.8076171875,-0.1220703125,0.335693359375,-217.0,-3530.0,1510.0,0.0,-705.0,1792.0,True,True,False,0,False,False,False,False,False,False,False,0,kalibratie,kalibratie
71447.0,0.943115234375,-0.124267578125,-0.29443359375,3904.0,4.241943359375,-2.532958984375,0.244140625,2990.0,3083.0,-934.0,3.0,-17397.0,-14814.0,71452.0,0.992919921875,-0.03515625,-0.077392578125,3536.0,-1.800537109375,-0.244140625,-0.06103515625,-217.0,-3530.0,1510.0,0.0,-705.0,1792.0,True,True,False,0,False,False,False,False,False,False,False,0,kalibratie,kalibratie
71448.0,0.974609375,-0.10595703125,-0.277587890625,3904.0,-1.64794921875,0.091552734375,-1.220703125,2990.0,3083.0,-934.0,3.0,-17397.0,-14814.0,71453.0,0.994873046875,-0.0302734375,-0.073974609375,3520.0,-1.312255859375,0.8544921875,0.18310546875,-220.0,-3523.0,1558.0,0.0,-705.0,1792.0,True,True,False,0,False,False,False,False,False,False,False,0,kalibratie,kalibratie
71449.0,1.020263671875,-0.0859375,-0.241455078125,3968.0,-13.0615234375,3.265380859375,-1.953125,2985.0,3090.0,-947.0,3.0,-17397.0,-14814.0,71454.0,1.00048828125,-0.027587890625,-0.074951171875,3584.0,-0.335693359375,1.739501953125,0.091552734375,-220.0,-3523.0,1558.0,0.0,-705.0,1792.0,True,True,False,0,False,False,False,False,False,False,False,0,kalibratie,kalibratie
71450.0,0.989990234375,-0.087158203125,-0.279052734375,3952.0,-0.335693359375,0.3662109375,-1.312255859375,2985.0,3090.0,-947.0,3.0,-17397.0,-14814.0,71455.0,1.005615234375,-0.03076171875,-0.07568359375,3552.0,0.885009765625,0.67138671875,0.030517578125,-212.0,-3538.0,1514.0,0.0,-705.0,1792.0,True,True,False,0,False,False,False,False,False,False,False,0,kalibratie,kalibratie
71451.0,0.98779296875,-0.096435546875,-0.275390625,3936.0,0.335693359375,0.946044921875,-1.129150390625,2985.0,3093.0,-947.0,3.0,-17397.0,-14814.0,71456.0,1.0009765625,-0.0302734375,-0.073974609375,3536.0,0.244140625,0.396728515625,-0.3662109375,-212.0,-3538.0,1514.0,0.0,-705.0,1792.0,True,True,False,0,False,False,False,False,False,False,False,0,kalibratie,kalibratie
71452.0,0.9892578125,-0.09619140625,-0.2763671875,3888.0,-0.8544921875,0.3662109375,-1.129150390625,2985.0,3093.0,-947.0,3.0,-17397.0,-14814.0,71457.0,0.994873046875,-0.03173828125,-0.07763671875,3488.0,0.396728515625,0.67138671875,-0.244140625,-214.0,-3523.0,1518.0,0.0,-705.0,1792.0,True,True,False,0,False,False,False,False,False,False,False,0,kalibratie,kalibratie
71453.0,0.98828125,-0.093994140625,-0.272705078125,3904.0,-1.28173828125,0.640869140625,-0.67138671875,2989.0,3089.0,-987.0,3.0,-17397.0,-14814.0,71458.0,0.996337890625,-0.031005859375,-0.06884765625,3520.0,0.1220703125,1.03759765625,-0.152587890625,-214.0,-3523.0,1518.0,0.0,-705.0,1792.0,True,True,False,0,False,False,False,False,False,False,False,0,kalibratie,kalibratie
71454.0,0.989501953125,-0.093505859375,-0.27001953125,3952.0,-1.3427734375,0.42724609375,-0.335693359375,2989.0,3089.0,-987.0,3.0,-17397.0,-14814.0,71459.0,1.003173828125,-0.030029296875,-0.0732421875,3584.0,-0.244140625,0.8544921875,0.335693359375,-191.0,-3538.0,1238.0,0.0,-705.0,1792.0,True,True,False,0,False,False,False,False,False,False,False,0,kalibratie,kalibratie
71455.0,0.98095703125,-0.099365234375,-0.272705078125,3888.0,-1.617431640625,0.1220703125,-0.30517578125,2987.0,3109.0,-928.0,3.0,-17397.0,-14814.0,71460.0,1.001708984375,-0.028564453125,-0.072021484375,3520.0,-0.823974609375,1.556396484375,0.396728515625,-191.0,-3538.0,1238.0,0.0,-705.0,1792.0,True,True,False,0,False,False,False,False,False,False,False,0,kalibratie,kalibratie
71456.0,0.990966796875,-0.099365234375,-0.271240234375,3968.0,-2.01416015625,0.823974609375,-0.42724609375,2987.0,3109.0,-928.0,3.0,-17397.0,-14814.0,71461.0,1.0009765625,-0.03466796875,-0.071044921875,3600.0,-1.251220703125,1.739501953125,0.6103515625,-206.0,-3504.0,1543.0,0.0,-705.0,1792.0,True,True,False,0,False,False,False,False,False,False,False,0,kalibratie,kalibratie
71457.0,0.98828125,-0.092041015625,-0.27099609375,3936.0,-2.655029296875,0.274658203125,-0.274658203125,2987.0,3099.0,-917.0,3.0,-17397.0,-14814.0,71462.0,1.00146484375,-0.031494140625,-0.07177734375,3552.0,-1.312255859375,1.3427734375,0.9765625,-206.0,-3504.0,1543.0,0.0,-705.0,1792.0,True,True,False,0,False,False,False,False,False,False,False,0,kalibratie,kalibratie
71458.0,0.99072265625,-0.087646484375,-0.26416015625,3872.0,-2.593994140625,-0.274658203125,-0.152587890625,2987.0,3099.0,-917.0,3.0,-17397.0,-14814.0,71463.0,0.999755859375,-0.03515625,-0.0712890625,3584.0,-1.556396484375,1.64794921875,1.251220703125,-217.0,-3494.0,1561.0,0.0,-705.0,1792.0,True,True,False,0,False,False,False,False,False,False,False,0,kalibratie,kalibratie
71459.0,0.980224609375,-0.07763671875,-0.278564453125,3824.0,-2.25830078125,-2.532958984375,-0.274658203125,2986.0,3079.0,-1092.0,3.0,-17397.0,-14814.0,71464.0,0.99755859375,-0.039794921875,-0.066650390625,3552.0,-2.410888671875,2.13623046875,1.617431640625,-217.0,-3494.0,1561.0,0.0,-705.0,1792.0,True,True,False,0,False,False,False,False,False,False,False,0,kalibratie,kalibratie
71460.0,0.98583984375,-0.082763671875,-0.265380859375,3904.0,-1.495361328125,0.6103515625,-0.732421875,2986.0,3079.0,-1092.0,3.0,-17397.0,-14814.0,71465.0,1.002197265625,-0.033935546875,-0.066650390625,3584.0,-2.50244140625,1.251220703125,1.5869140625,-224.0,-3502.0,1575.0,0.0,-705.0,1792.0,True,True,False,0,False,False,False,False,False,False,False,0,kalibratie,kalibratie
71461.0,0.98486328125,-0.08837890625,-0.279052734375,3936.0,-0.3662109375,-0.518798828125,-1.220703125,2984.0,3106.0,-920.0,3.0,-17397.0,-14814.0,71466.0,1.005859375,-0.037353515625,-0.06494140625,3584.0,-3.84521484375,1.03759765625,1.77001953125,-224.0,-3502.0,1575.0,0.0,-705.0,1792.0,True,True,False,0,False,False,False,False,False,False,False,0,kalibratie,kalibratie
71462.0,0.994873046875,-0.083984375,-0.2666015625,3904.0,-1.5869140625,1.0986328125,-1.373291015625,2984.0,3106.0,-920.0,3.0,-17397.0,-14814.0,71467.0,1.000732421875,-0.041015625,-0.06689453125,3584.0,-3.631591796875,1.0986328125,2.471923828125,-221.0,-3508.0,1564.0,0.0,-705.0,1792.0,True,True,False,0,False,False,False,False,False,False,False,0,kalibratie,kalibratie
71463.0,0.98583984375,-0.09228515625,-0.27587890625,3904.0,-0.18310546875,-0.1220703125,-1.708984375,2980.0,3101.0,-907.0,3.0,-17397.0,-14814.0,71468.0,1.01025390625,-0.04638671875,-0.064208984375,3472.0,-3.173828125,0.762939453125,2.166748046875,-221.0,-3508.0,1564.0,0.0,-705.0,1792.0,True,True,False,0,False,False,False,False,False,False,False,0,kalibratie,kalibratie
71464.0,0.988037109375,-0.0859375,-0.26123046875,3952.0,-3.35693359375,0.18310546875,-1.556396484375,2980.0,3101.0,-907.0,3.0,-17397.0,-14814.0,71469.0,0.993896484375,-0.03125,-0.068115234375,3552.0,-2.716064453125,1.220703125,1.0986328125,-238.0,-3521.0,1557.0,0.0,-705.0,1792.0,True,True,False,0,False,False,False,False,False,False,False,0,kalibratie,kalibratie
71465.0,0.99365234375,-0.080078125,-0.275146484375,3904.0,-0.885009765625,0.213623046875,-0.823974609375,2988.0,3084.0,-1149.0,3.0,-17397.0,-14814.0,71470.0,0.99560546875,-0.036865234375,-0.065673828125,3552.0,-1.678466796875,1.129150390625,0.885009765625,-238.0,-3521.0,1557.0,0.0,-705.0,1792.0,True,True,False,0,False,False,False,False,False,False,False,0,kalibratie,kalibratie
71466.0,0.990966796875,-0.08544921875,-0.265380859375,4016.0,0.152587890625,0.3662109375,-0.18310546875,2988.0,3084.0,-1149.0,3.0,-17397.0,-14814.0,71471.0,1.00341796875,-0.031494140625,-0.066650390625,3536.0,-1.15966796875,1.129150390625,0.91552734375,-238.0,-3528.0,1556.0,0.0,-705.0,1792.0,True,True,False,0,False,False,False,False,False,False,False,0,kalibratie,kalibratie
71467.0,0.98974609375,-0.089599609375,-0.26708984375,3904.0,-2.166748046875,0.457763671875,-0.579833984375,2977.0,3131.0,-893.0,3.0,-17397.0,-14814.0,71472.0,1.005126953125,-0.044677734375,-0.061279296875,3520.0,-1.617431640625,0.67138671875,1.373291015625,-238.0,-3528.0,1556.0,0.0,-705.0,1792.0,True,True,False,0,False,False,False,False,False,False,False,0,kalibratie,kalibratie
71468.0,0.989990234375,-0.08642578125,-0.267578125,3968.0,-2.5634765625,0.30517578125,-1.40380859375,2977.0,3131.0,-893.0,3.0,-17397.0,-14814.0,71473.0,1.002197265625,-0.0419921875,-0.068603515625,3488.0,-1.15966796875,1.251220703125,1.40380859375,-234.0,-3522.0,1557.0,0.0,-705.0,1792.0,True,True,False,0,False,False,False,False,False,False,False,0,kalibratie,kalibratie
